3.733614726223678e-21,1.1499023005105685e-20,3.4611654144558696e-20,1.0181546253159029e-19,2.927083369568944e-19,8.2240627721581465e-19,2.258227601758176e-18,6.0600886431352815e-18,1.5893524392835376e-17,4.0737222900368355e-17,1.0204520359470202e-16,2.498180098117442e-16,5.977022111689262e-16,1.3975776645692712e-15,3.1937212706115194e-15,7.132602816967748e-15,1.556786444300899e-14,3.320779294274477e-14,6.922786756307071e-14,1.4104310703475603e-13,2.808359810161794e-13,5.464917407364716e-13,1.0393083744782108e-12,1.931680169076195e-12,3.508778768503683e-12,6.228833500616828e-12,1.0806558988387987e-11,1.832306428490287e-11,3.0362585635755223e-11,4.9171037363074923e-11,7.782335675231637e-11,1.2037616920448813e-10,1.8197052503140823e-10,2.6883855252631746e-10,3.8816110835543643e-10,5.477248696775637e-10,7.553406761619353e-10,1.0180128389682081e-09,1.340891409367034e-09,1.726091969822619e-09,2.1715219639321284e-09,2.669896901044308e-09,3.208150448880978e-09,3.767427752802951e-09,4.323795142209804e-09,4.849704268050868e-09,5.31612732575487e-09,5.695153872448458e-09,5.962735174367851e-09,6.10120406140936e-09,6.10120406140936e-09,5.962735174367851e-09,5.695153872448458e-09,5.31612732575487e-09,4.849704268050868e-09,4.323795142209804e-09,3.767427752802951e-09,3.208150448880978e-09,2.669896901044308e-09,2.1715219639321284e-09,1.726091969822619e-09,1.340891409367034e-09,1.0180128389682081e-09,7.55340676161938e-10,5.477248696775637e-10,3.8816110835543643e-10,2.6883855252631746e-10,1.8197052503140823e-10,1.2037616920448813e-10,7.782335675231664e-11,4.91710373630751e-11,3.036258563575533e-11,1.8323064284902935e-11,1.0806558988387987e-11,6.228833500616828e-12,3.508778768503683e-12,1.9316801690762157e-12,1.039308374478218e-12,5.464917407364754e-13,2.808359810161794e-13,1.4104310703475703e-13,6.922786756307071e-14,3.320779294274477e-14,1.556786444300899e-14,7.132602816967748e-15,3.1937212706115647e-15,1.397577664569291e-15,5.977022111689347e-16,2.498180098117442e-16,1.0204520359470202e-16,4.0737222900368355e-17,1.5893524392835376e-17,6.060088643135368e-18,2.2582276017582085e-18,8.224062772158263e-19,2.9270833695689853e-19,1.0181546253159174e-19,3.4611654144558696e-20,1.1499023005105685e-20,3.733614726223678e-21
7.802436112544294e-21,2.403043670356445e-20,7.233076790586329e-20,2.1277199173557368e-19,6.116962424307819e-19,1.7186487913341709e-18,4.719200528792512e-18,1.2664256475719063e-17,3.321398102682358e-17,8.513186345932533e-17,2.1325210018242737e-16,5.220648632084711e-16,1.24906656388965e-15,2.920630873756447e-15,6.67417717211117e-15,1.4905575930120828e-14,3.253342313875655e-14,6.939700581704926e-14,1.4467106369458243e-13,2.947491673482064e-13,5.86885621752063e-13,1.142047909544802e-12,2.171926614747525e-12,4.036787996154597e-12,7.332578260422711e-12,1.3016896227371168e-11,2.2583338744386337e-11,3.829118667892029e-11,6.345114641066546e-11,1.0275668641390935e-10,1.6263375137740804e-10,2.515597988978395e-10,3.802784968549122e-10,5.618136268701363e-10,8.111716048380067e-10,1.1446248786449673e-09,1.578496390526191e-09,2.1274236149783785e-09,2.802169029911571e-09,3.6071537387947077e-09,4.538004757578218e-09,5.579499098062588e-09,6.70433099082557e-09,7.873097923952826e-09,9.03578377379698e-09,1.0134818531335884e-08,1.1109540449907782e-08,1.1901622823797004e-08,1.2460809072574514e-08,1.2750178684582994e-08,1.2750178684582994e-08,1.2460809072574514e-08,1.1901622823797004e-08,1.1109540449907782e-08,1.0134818531335884e-08,9.03578377379698e-09,7.873097923952826e-09,6.70433099082557e-09,5.579499098062588e-09,4.538004757578218e-09,3.6071537387947077e-09,2.802169029911571e-09,2.1274236149783785e-09,1.5784963905261968e-09,1.1446248786449673e-09,8.111716048380067e-10,5.618136268701363e-10,3.802784968549122e-10,2.515597988978395e-10,1.6263375137740864e-10,1.0275668641390972e-10,6.345114641066568e-11,3.829118667892043e-11,2.2583338744386337e-11,1.3016896227371168e-11,7.332578260422711e-12,4.0367879961546395e-12,2.1719266147475403e-12,1.14204790954481e-12,5.86885621752063e-13,2.9474916734820847e-13,1.4467106369458243e-13,6.939700581704926e-14,3.253342313875655e-14,1.4905575930120828e-14,6.674177172111264e-15,2.9206308737564883e-15,1.2490665638896677e-15,5.220648632084711e-16,2.1325210018242737e-16,8.513186345932533e-17,3.321398102682358e-17,1.2664256475719244e-17,4.719200528792579e-18,1.7186487913341953e-18,6.116962424307906e-19,2.1277199173557668e-19,7.233076790586329e-20,2.403043670356445e-20,7.802436112544294e-21
1.5922274689229038e-20,4.9038429610609974e-20,1.4760394554573024e-19,4.341995307262367e-19,1.2482762380704923e-18,3.5072120752054154e-18,9.630377749864943e-18,2.5843693871079017e-17,6.777910409053982e-17,1.7372688417480752e-16,4.3517927839237044e-16,1.065367282435774e-15,2.548945053636228e-15,5.960072773044338e-15,1.3619859326766517e-14,3.041750947232727e-14,6.639030327507356e-14,1.4161707616581407e-13,2.9522733445066897e-13,6.014887067635746e-13,1.1976457026891512e-12,2.3305542348237848e-12,4.4322070268872195e-12,8.237792198467175e-12,1.4963445205916362e-11,2.6563318730694226e-11,4.6085365865401914e-11,7.8140055706205e-11,1.294834802777591e-10,2.0969350644304248e-10,3.3188343048495187e-10,5.133530298798558e-10,7.760266919195053e-10,1.1464817862201439e-09,1.6553416043443663e-09,2.3358130039167504e-09,3.2212058853653173e-09,4.341390648951127e-09,5.718330067217094e-09,7.361046197229316e-09,9.260615178254486e-09,1.138597176397628e-08,1.3681393619079094e-08,1.606647282876603e-08,1.843914249391521e-08,2.068192065321479e-08,2.2671016098438917e-08,2.4287402692528983e-08,2.542852284103754e-08,2.601903359724958e-08,2.601903359724958e-08,2.542852284103754e-08,2.4287402692528983e-08,2.2671016098438917e-08,2.068192065321479e-08,1.843914249391521e-08,1.606647282876603e-08,1.3681393619079094e-08,1.138597176397628e-08,9.260615178254486e-09,7.361046197229316e-09,5.718330067217094e-09,4.341390648951127e-09,3.2212058853653285e-09,2.3358130039167504e-09,1.6553416043443663e-09,1.1464817862201439e-09,7.760266919195053e-10,5.133530298798558e-10,3.31883430484953e-10,2.0969350644304323e-10,1.2948348027775957e-10,7.814005570620527e-11,4.6085365865401914e-11,2.6563318730694226e-11,1.4963445205916362e-11,8.237792198467262e-12,4.432207026887251e-12,2.3305542348238013e-12,1.1976457026891512e-12,6.014887067635789e-13,2.9522733445066897e-13,1.4161707616581407e-13,6.639030327507356e-14,3.041750947232727e-14,1.361985932676671e-14,5.9600727730444234e-15,2.548945053636264e-15,1.065367282435774e-15,4.3517927839237044e-16,1.7372688417480752e-16,6.777910409053982e-17,2.5843693871079387e-17,9.63037774986508e-18,3.5072120752054655e-18,1.24827623807051e-18,4.341995307262428e-19,1.4760394554573024e-19,4.9038429610609974e-20,1.5922274689229038e-20
3.1728838424886664e-20,9.772048530087008e-20,2.9413521814595353e-19,8.652436302894511e-19,2.487480956107143e-18,6.988936406886641e-18,1.9190769256278887e-17,5.1499575477893244e-17,1.3506564132617935e-16,3.461912538018329e-16,8.671960055626243e-16,2.1229922876806e-15,5.079366317894743e-15,1.187683228103174e-14,2.7140739899493716e-14,6.061396767559823e-14,1.3229813244077472e-13,2.8220498738848985e-13,5.883091817108169e-13,1.1986062521710861e-12,2.3865878294757416e-12,4.644171778243527e-12,8.832204152141795e-12,1.6415718403587657e-11,2.981814749995062e-11,5.293359551227329e-11,9.183581842638818e-11,1.5571224906017824e-10,2.5802597333684843e-10,4.1786312034799694e-10,6.613549852193856e-10,1.0229754013101078e-09,1.5464138134716064e-09,2.2846318168761293e-09,3.2986534479124627e-09,4.654651099704886e-09,6.4190025021480295e-09,8.651231380467596e-09,1.1395103671062617e-08,1.4668597922632791e-08,1.8453931265527917e-08,2.268919896564196e-08,2.7263361299795036e-08,3.201618678181647e-08,3.674428335787126e-08,4.121354087466431e-08,4.5177276535869e-08,4.839830305858875e-08,5.067225056433698e-08,5.1848980694780195e-08,5.1848980694780195e-08,5.067225056433698e-08,4.839830305858875e-08,4.5177276535869e-08,4.121354087466431e-08,3.674428335787126e-08,3.201618678181647e-08,2.7263361299795036e-08,2.268919896564196e-08,1.8453931265527917e-08,1.4668597922632791e-08,1.1395103671062617e-08,8.651231380467596e-09,6.419002502148052e-09,4.654651099704886e-09,3.2986534479124627e-09,2.2846318168761293e-09,1.5464138134716064e-09,1.0229754013101078e-09,6.61354985219388e-10,4.178631203479984e-10,2.5802597333684936e-10,1.5571224906017878e-10,9.183581842638818e-11,5.293359551227329e-11,2.981814749995062e-11,1.641571840358783e-11,8.832204152141858e-12,4.64417177824356e-12,2.3865878294757416e-12,1.1986062521710946e-12,5.883091817108169e-13,2.8220498738848985e-13,1.3229813244077472e-13,6.061396767559823e-14,2.71407398994941e-14,1.187683228103174e-14,5.079366317894743e-15,2.1229922876806e-15,8.671960055626243e-16,3.461912538018329e-16,1.3506564132617935e-16,5.149957547789398e-17,1.9190769256279158e-17,6.988936406886741e-18,2.487480956107143e-18,8.652436302894511e-19,2.9413521814595353e-19,9.772048530087008e-20,3.1728838424886664e-20
6.174153242739118e-20,1.9015548036236136e-19,5.723612968747071e-19,1.6836880991901812e-18,4.84041943349383e-18,1.3599856320624532e-17,3.734355120336761e-17,1.0021365001724242e-16,2.6282587348756607e-16,6.736577695173353e-16,1.6874872499698235e-15,4.131156502411461e-15,9.884000669274957e-15,2.311127232564689e-14,5.281349572802624e-14,1.1794945660098396e-13,2.5744054430207497e-13,5.491461158045908e-13,1.1447979889311097e-12,2.3323824778927286e-12,4.644090271795695e-12,9.037150323785385e-12,1.7186693435240358e-11,3.194354601204262e-11,5.802349572775187e-11,1.030041270359274e-10,1.7870443554975832e-10,3.0300235848376626e-10,5.02095878410434e-10,8.131249259645366e-10,1.2869387060167965e-09,1.990620270008738e-09,3.0091854398216557e-09,4.445692827370232e-09,6.418889846949739e-09,9.057542162817067e-09,1.2490815006546944e-08,1.6834536318702697e-08,2.2173870766997987e-08,2.8543803027917823e-08,3.5909729199218534e-08,4.4151188106210106e-08,5.3052106201615214e-08,6.23006870885156e-08,7.150114769665924e-08,8.019793023260628e-08,8.791101164399269e-08,9.41788463134779e-08,9.860374840993183e-08,1.0089356187660013e-07,1.0089356187660013e-07,9.860374840993183e-08,9.41788463134779e-08,8.791101164399269e-08,8.019793023260656e-08,7.15011476966595e-08,6.23006870885156e-08,5.3052106201615214e-08,4.4151188106210106e-08,3.5909729199218534e-08,2.8543803027917823e-08,2.2173870766998064e-08,1.6834536318702697e-08,1.2490815006546989e-08,9.057542162817067e-09,6.418889846949739e-09,4.445692827370232e-09,3.0091854398216557e-09,1.990620270008738e-09,1.2869387060167965e-09,8.131249259645424e-10,5.020958784104375e-10,3.030023584837684e-10,1.7870443554975896e-10,1.030041270359274e-10,5.802349572775187e-11,3.1943546012042845e-11,1.7186693435240478e-11,9.037150323785417e-12,4.644090271795712e-12,2.3323824778927367e-12,1.1447979889311097e-12,5.491461158045908e-13,2.5744054430207497e-13,1.1794945660098396e-13,5.2813495728026804e-14,2.3111272325647137e-14,9.884000669275028e-15,4.131156502411461e-15,1.6874872499698235e-15,6.736577695173353e-16,2.6282587348756607e-16,1.0021365001724384e-16,3.7343551203367876e-17,1.3599856320624724e-17,4.8404194334938994e-18,1.6836880991902053e-18,5.723612968747071e-19,1.9015548036236136e-19,6.174153242739118e-20
1.1732074338813305e-19,3.6133185294154545e-19,1.0875961479399069e-18,3.1993300403264905e-18,9.197724512518342e-18,2.5842333203890956e-17,7.095990358004548e-17,1.9042513937417437e-16,4.994195259966851e-16,1.2800788578079353e-15,3.206549154854226e-15,7.849989024577753e-15,1.8781495382089016e-14,4.391584632401498e-14,1.0035576274406151e-13,2.2412657066663174e-13,4.891863685321446e-13,1.0434828550889453e-12,2.1753355611732994e-12,4.431973671752188e-12,8.824661481951715e-12,1.71723174403498e-11,3.265801108156197e-11,6.069885889199719e-11,1.1025576115661814e-10,1.957275804599163e-10,3.3957267338821683e-10,5.757625466695167e-10,9.540783876154142e-10,1.5450931817050078e-09,2.4454301626285825e-09,3.7825599835177424e-09,5.718028997867919e-09,8.447668317849799e-09,1.2197120786665023e-08,1.7211065842279496e-08,2.373494217713355e-08,3.1988845074867736e-08,4.213460372458293e-08,5.423869571585372e-08,6.823536700313336e-08,8.389571827005518e-08,1.0080916836975757e-07,1.1838324439730796e-07,1.358658826737396e-07,1.5239143609115999e-07,1.670477688613453e-07,1.7895785586352167e-07,1.873660178084198e-07,1.917171022011762e-07,1.917171022011762e-07,1.873660178084198e-07,1.7895785586352167e-07,1.670477688613453e-07,1.5239143609116028e-07,1.3586588267373983e-07,1.1838324439730796e-07,1.0080916836975757e-07,8.389571827005518e-08,6.823536700313336e-08,5.423869571585372e-08,4.213460372458293e-08,3.1988845074867736e-08,2.3734942177133636e-08,1.7211065842279496e-08,1.2197120786665023e-08,8.447668317849799e-09,5.718028997867919e-09,3.7825599835177424e-09,2.445430162628591e-09,1.5450931817050134e-09,9.540783876154177e-10,5.757625466695186e-10,3.3957267338821683e-10,1.957275804599163e-10,1.1025576115661814e-10,6.069885889199783e-11,3.26580110815622e-11,1.7172317440349923e-11,8.824661481951715e-12,4.43197367175222e-12,2.1753355611732994e-12,1.0434828550889453e-12,4.891863685321446e-13,2.2412657066663174e-13,1.0035576274406294e-13,4.3915846324015296e-14,1.878149538208915e-14,7.849989024577753e-15,3.206549154854226e-15,1.2800788578079353e-15,4.994195259966851e-16,1.9042513937417708e-16,7.095990358004649e-17,2.5842333203891323e-17,9.197724512518473e-18,3.199330040326536e-18,1.0875961479399069e-18,3.6133185294154545e-19,1.1732074338813305e-19
2.1769395930538444e-19,6.704676378478553e-19,2.018083969916879e-18,5.936501964526225e-18,1.7066794906899952e-17,4.795162108914034e-17,1.3166931879355052e-16,3.5334248100099215e-16,9.266955768338047e-16,2.375244366270429e-15,5.949897358885623e-15,1.456601059550564e-14,3.484991633471284e-14,8.148784423308255e-14,1.8621466843753688e-13,4.158770149669227e-13,9.077074891323712e-13,1.9362297546997676e-12,4.036433775082219e-12,8.22372811727808e-12,1.6374559537014487e-11,3.1864013695098884e-11,6.059842045037228e-11,1.1262948508434254e-10,2.0458456441080488e-10,3.631814008765669e-10,6.300924935093137e-10,1.0683535134922813e-09,1.7703357112268799e-09,2.866990461425421e-09,4.5376065556133686e-09,7.018711570876202e-09,1.0610062091498614e-08,1.5675031626141184e-08,2.2632310702215436e-08,3.1935913111938684e-08,4.4041261478634487e-08,5.935675258139294e-08,7.818266781878927e-08,1.0064235937272886e-07,1.2661381763005905e-07,1.5567230952974664e-07,1.870559831358467e-07,2.1966547810737494e-07,2.521053061854271e-07,2.827692199082476e-07,3.099647099596817e-07,3.320644164591346e-07,3.476661422188341e-07,3.5573977661098447e-07,3.5573977661098447e-07,3.476661422188341e-07,3.3206441645913516e-07,3.099647099596817e-07,2.827692199082476e-07,2.521053061854271e-07,2.1966547810737534e-07,1.870559831358467e-07,1.5567230952974664e-07,1.2661381763005926e-07,1.0064235937272886e-07,7.818266781878955e-08,5.935675258139294e-08,4.4041261478634645e-08,3.1935913111938796e-08,2.2632310702215436e-08,1.5675031626141184e-08,1.0610062091498614e-08,7.018711570876202e-09,4.537606555613385e-09,2.866990461425431e-09,1.7703357112268863e-09,1.068353513492285e-09,6.300924935093137e-10,3.631814008765669e-10,2.0458456441080488e-10,1.1262948508434373e-10,6.059842045037271e-11,3.186401369509911e-11,1.6374559537014545e-11,8.223728117278138e-12,4.036433775082219e-12,1.9362297546997676e-12,9.077074891323712e-13,4.158770149669227e-13,1.8621466843753888e-13,8.148784423308313e-14,3.4849916334713096e-14,1.456601059550569e-14,5.949897358885623e-15,2.375244366270429e-15,9.266955768338047e-16,3.5334248100099718e-16,1.3166931879355146e-16,4.7951621089141024e-17,1.7066794906900192e-17,5.93650196452631e-18,2.018083969916879e-18,6.704676378478553e-19,2.1769395930538444e-19
3.944501453778109e-19,1.2148525299648159e-18,3.656663316971709e-18,1.0756633167106493e-17,3.092414577620968e-17,8.688584639677233e-17,2.385779656249193e-16,6.40238219947472e-16,1.6791242447397916e-15,4.3038194012029094e-15,1.0780904925814454e-14,2.6392854516059052e-14,6.314623799619562e-14,1.476517405757366e-13,3.3741130562849743e-13,7.5354754691594e-13,1.6447188162282327e-12,3.508347731205376e-12,7.313808313603928e-12,1.4900968137831433e-11,2.966985124659443e-11,5.773593752650052e-11,1.0980118985655137e-10,2.0407877603541628e-10,3.706966028427667e-10,6.580658316444818e-10,1.1416948658532069e-09,1.935801067041823e-09,3.207756342386006e-09,5.1948377801316006e-09,8.221907356731656e-09,1.271754075460253e-08,1.9224881332550982e-08,2.8402343011546292e-08,4.100857127689621e-08,5.7866215534744436e-08,7.980047792001251e-08,1.0755135218079449e-07,1.4166293261212933e-07,1.8235872695966195e-07,2.294176601425834e-07,2.8207013791856187e-07,3.389357241567632e-07,3.980224350294897e-07,4.5680171830518454e-07,5.123631370253582e-07,5.616399522325305e-07,6.016834723620321e-07,6.29952988951719e-07,6.445819950567679e-07,6.445819950567679e-07,6.29952988951719e-07,6.016834723620321e-07,5.616399522325305e-07,5.123631370253591e-07,4.5680171830518454e-07,3.980224350294904e-07,3.389357241567632e-07,2.8207013791856187e-07,2.294176601425834e-07,1.8235872695966227e-07,1.4166293261212983e-07,1.0755135218079487e-07,7.980047792001279e-08,5.786621553474464e-08,4.100857127689621e-08,2.8402343011546292e-08,1.9224881332550982e-08,1.271754075460253e-08,8.221907356731713e-09,5.194837780131619e-09,3.2077563423860173e-09,1.935801067041823e-09,1.1416948658532069e-09,6.580658316444818e-10,3.706966028427667e-10,2.0407877603541773e-10,1.0980118985655215e-10,5.7735937526500925e-11,2.966985124659454e-11,1.490096813783154e-11,7.313808313603928e-12,3.508347731205376e-12,1.6447188162282327e-12,7.5354754691594e-13,3.37411305628501e-13,1.4765174057573767e-13,6.314623799619607e-14,2.6392854516059146e-14,1.0780904925814454e-14,4.3038194012029094e-15,1.6791242447397916e-15,6.40238219947481e-16,2.385779656249227e-16,8.688584639677356e-17,3.092414577620968e-17,1.0756633167106493e-17,3.656663316971709e-18,1.2148525299648159e-18,3.944501453778109e-19
6.979302675965695e-19,2.14952982338642e-18,6.470009042283964e-18,1.9032518944988793e-17,5.4716413695608845e-17,1.537336536356765e-16,4.221339131001224e-16,1.1328215679715399e-15,2.9710006377020196e-15,7.61507090710239e-15,1.907546479061376e-14,4.66988597440805e-14,1.117293815171223e-13,2.6125131406003227e-13,5.970071644969251e-13,1.3333082703317195e-12,2.9101245289992602e-12,6.207583137069732e-12,1.2940870356567973e-11,2.636540207108705e-11,5.249709617992975e-11,1.0215653055271094e-10,1.9427949188763583e-10,3.610919058801589e-10,6.559013407673779e-10,1.1643653002989405e-09,2.0200864737300407e-09,3.425158217244848e-09,5.675724216761852e-09,9.191616645331313e-09,1.454763819681626e-08,2.2502100014511462e-08,3.4016026436213054e-08,5.025439866280577e-08,7.255954512990122e-08,1.0238704121729326e-07,1.4119697903952628e-07,1.9029868511271155e-07,2.506548663375413e-07,3.226609917550485e-07,4.0592589662080106e-07,4.990878800410726e-07,5.997044326912179e-07,7.042509879759285e-07,8.082535885237043e-07,9.065625796340356e-07,9.937517497404573e-07,1.0646037573946141e-06,1.1146231362932277e-06,1.1405073355138652e-06,1.1405073355138652e-06,1.1146231362932277e-06,1.0646037573946141e-06,9.937517497404573e-07,9.065625796340372e-07,8.082535885237043e-07,7.042509879759298e-07,5.997044326912179e-07,4.990878800410726e-07,4.0592589662080106e-07,3.226609917550491e-07,2.506548663375422e-07,1.9029868511271187e-07,1.4119697903952679e-07,1.0238704121729362e-07,7.255954512990122e-08,5.025439866280577e-08,3.4016026436213054e-08,2.2502100014511462e-08,1.4547638196816363e-08,9.191616645331346e-09,5.675724216761872e-09,3.425158217244848e-09,2.0200864737300407e-09,1.1643653002989405e-09,6.559013407673779e-10,3.610919058801614e-10,1.942794918876372e-10,1.021565305527113e-10,5.249709617992994e-11,2.6365402071087236e-11,1.2940870356567973e-11,6.207583137069732e-12,2.9101245289992602e-12,1.3333082703317195e-12,5.970071644969315e-13,2.6125131406003413e-13,1.117293815171231e-13,4.669885974408067e-14,1.907546479061376e-14,7.61507090710239e-15,2.9710006377020196e-15,1.132821567971556e-15,4.221339131001254e-16,1.5373365363567867e-16,5.471641369560962e-17,1.9032518944989065e-17,6.470009042283964e-18,2.14952982338642e-18,6.979302675965695e-19
1.2058856191247656e-18,3.713962873150307e-18,1.1178897408426105e-17,3.2884432667632043e-17,9.453915307733368e-17,2.6562138182253154e-16,7.293640049532122e-16,1.9572918689362234e-15,5.133302150303545e-15,1.3157338092117619e-14,3.2958634604479624e-14,8.068640379910083e-14,1.930462979764096e-13,4.513906578193374e-13,1.0315104353626351e-12,2.303693282410453e-12,5.028120261164757e-12,1.072547728914488e-11,2.2359267374493296e-11,4.555420602326456e-11,9.070461085917567e-11,1.7650630272479074e-10,3.3567658007574704e-10,6.238954759516706e-10,1.1332679368094563e-09,2.0117932066101553e-09,3.4903103378052963e-09,5.917996724266008e-09,9.806530149037135e-09,1.588129766499809e-08,2.513544476897711e-08,3.887918330444395e-08,5.877297346689673e-08,8.682967261748029e-08,1.2536855910218256e-07,1.7690457961344314e-07,2.4396048486902375e-07,3.2879853241788206e-07,4.330820895917942e-07,5.574944487647007e-07,7.01359754536827e-07,8.623252567817952e-07,1.0361707819293808e-06,1.2168065752171703e-06,1.3965025221833707e-06,1.566361036872608e-06,1.7170066977017646e-06,1.839424969387401e-06,1.9258485742829218e-06,1.970571356847171e-06,1.970571356847171e-06,1.9258485742829218e-06,1.8394249693874042e-06,1.7170066977017646e-06,1.566361036872608e-06,1.3965025221833707e-06,1.2168065752171703e-06,1.0361707819293808e-06,8.623252567817952e-07,7.013597545368283e-07,5.574944487647018e-07,4.3308208959179573e-07,3.2879853241788323e-07,2.4396048486902423e-07,1.7690457961344378e-07,1.2536855910218256e-07,8.682967261748029e-08,5.877297346689673e-08,3.887918330444395e-08,2.51354447689772e-08,1.5881297664998202e-08,9.806530149037171e-09,5.917996724266028e-09,3.4903103378052963e-09,2.0117932066101553e-09,1.1332679368094563e-09,6.238954759516772e-10,3.356765800757494e-10,1.7650630272479198e-10,9.070461085917599e-11,4.5554206023264886e-11,2.2359267374493296e-11,1.072547728914488e-11,5.028120261164757e-12,2.303693282410453e-12,1.0315104353626462e-12,4.5139065781934063e-13,1.9304629797641096e-13,8.068640379910112e-14,3.2958634604479624e-14,1.3157338092117619e-14,5.133302150303545e-15,1.9572918689362514e-15,7.293640049532226e-16,2.656213818225353e-16,9.453915307733435e-17,3.288443266763228e-17,1.1178897408426105e-17,3.713962873150307e-18,1.2058856191247656e-18
